year,lga,state,fpi_score,annual_rainfall_mm,population_exposed_thousands
2026,Atakumosa East,Osun,6.780358219,475,178
2026,Atakumosa West,Osun,6.38601017,842,200
2026,Atiba,Oyo,4.721523929,172,105
2026,Atigbo,Oyo,3.948457748,319,146
2026,Augie,Kebbi,2.736671124,872,178
2026,Auyo,Jigawa,3.456876823,354,197
2026,Awe,Nasarawa,6.712047013,730,137
2026,Awgu,Enugu,8.805592028,979,60
2026,Awka North,Anambra,9.257794062,687,119
2026,Awka South,Anambra,9.162358665,203,130
2026,Ayamelum,Anambra,9.357050313,280,113
2026,Babura,Jigawa,3.991031219,262,80
2026,Badagry,Lagos,6.272587813,762,70
2026,Bade,Yobe,2.474187036,582,187
2026,Bagudo,Kebbi,2.666086628,197,82
2026,Bagwai,Kano,4.419803694,213,140
2026,Bakassi,Cross River,4.729355812,871,63
2026,Bakori,Katsina,4.560375726,541,70
2026,Bakura,Zamfara,3.427112177,439,98
2026,Balanga,Gombe,2.407006928,604,183
2026,Bali,Taraba,4.700222798,295,86
2026,Bama,Borno,1.093523558,323,145
2026,Barkin Ladi,Plateau,5.314227422,697,180
2026,Baruten,Kwara,2.891248965,426,188
2026,Bassa,Kogi,8.578554335,780,169
2026,Bassa,Plateau,4.966220514,679,69
2026,Batagarawa,Katsina,3.980609632,141,107
2026,Batsari,Katsina,3.900328906,506,150
2026,Bauchi,Bauchi,3.862900569,677,162
2026,Baure,Katsina,3.929575232,506,74
2026,Bayo,Borno,2.108372739,343,118
2026,Bebeji,Kano,4.680201828,721,126
2026,Bekwarra,Cross River,7.576193679,942,69
2026,Bende,Abia,7.907106876,198,107
2026,Biase,Cross River,7.172115648,527,91
2026,Bichi,Kano,4.492680031,861,178
2026,Bida,Niger,5.648884535,371,181
2026,Billiri,Gombe,2.827215433,462,161
2026,Bindawa,Katsina,4.078504311,254,81
2026,Binji,Sokoto,2.629113921,590,160
2026,Biriniwa,Jigawa,3.108181215,555,181
2026,Birnin Kudu,Jigawa,4.024225289,126,103
2026,Birnin Gwari,Kaduna,4.370211903,468,65
2026,Birnin Kebbi,Kebbi,2.816291366,736,99
2026,Birnin Magaji,Zamfara,4.002898155,852,195
2026,Biu,Borno,1.731913596,808,120
2026,Bodinga,Sokoto,3.095384695,666,55
2026,Bogoro,Bauchi,4.676647578,649,65
2026,Boki,Cross River,6.998631609,967,128
2026,Bokkos,Plateau,5.835335323,398,150
2026,Boluwaduro,Osun,5.917011182,724,141
2026,Bomadi,Delta,7.099382083,234,134
2026,Bonny,Rivers,5.464054893,231,129
2026,Borgu,Niger,2.841923158,219,98
2026,Boripe,Osun,6.171069717,269,110
2026,Bosso,Niger,5.180663644,472,58
2026,Brass,Bayelsa,5.151278905,289,185
2026,Buji,Jigawa,3.707227003,618,52
2026,Bukkuyum,Zamfara,3.520452347,219,154
2026,Bungudu,Zamfara,3.927963414,726,166
2026,Bunkure,Kano,4.546737756,585,184
2026,Bunza,Kebbi,2.663857276,353,168
2026,Bursari,Yobe,2.096189511,320,99
2026,Buruku,Benue,7.363448934,376,111
2026,Burutu,Delta,6.760136453,728,176
2026,Bwari,Federal Capital Territory,6.319359892,725,134
2026,Calabar Municipal,Cross River,5.586613083,637,101
2026,Calabar South,Cross River,5.339624008,729,129
2026,Chanchaga,Niger,5.416458607,404,175
2026,Charanchi,Katsina,4.203375676,580,141
2026,Chibok,Borno,1.381294439,964,55
2026,Chikun,Kaduna,4.891387093,690,115
2026,Dala,Kano,4.300960541,888,117
2026,Damaturu,Yobe,1.844755927,617,163
2026,Damban,Bauchi,2.680260091,407,177
2026,Dambatta,Kano,4.194247875,900,143
2026,Damboa,Borno,1.403502508,237,74
2026,Dan Musa,Katsina,4.289875366,312,160
2026,Dandi,Kebbi,2.6745632,318,175
2026,Dandume,Katsina,4.49306745,722,92
2026,Dange Shuni,Sokoto,3.209969031,957,178
2026,Danja,Katsina,4.524198139,514,76
2026,Darazo,Bauchi,2.901207928,982,67
2026,Dass,Bauchi,4.456120906,488,97
2026,Daura,Katsina,3.811495662,688,149
2026,Dawakin Kudu,Kano,4.439536873,802,104
2026,Dawakin Tofa,Kano,4.381888822,169,170
2026,Degema,Rivers,5.825608846,764,125
2026,Dekina,Kogi,8.909075382,560,160
2026,Demsa,Adamawa,2.464366179,525,73
2026,Dikwa,Borno,1.089026262,811,111
2026,Doguwa,Kano,4.633992571,546,129
2026,Doma,Nasarawa,7.753830224,467,128
2026,Donga,Taraba,5.956091437,952,99
2026,Dukku,Gombe,2.774196476,175,186
2026,Dunukofia,Anambra,9.564008713,638,188
2026,Dutse,Jigawa,4.062968955,188,86
2026,Dutsi,Katsina,3.940649609,718,182
2026,Dutsin Ma,Katsina,4.291411757,361,121
2026,Eastern Obolo,Akwa Ibom,5.21188275,305,172
2026,Ebonyi,Ebonyi,8.500290616,601,145
2026,Edati,Niger,5.159834769,855,98
2026,Ede North,Osun,6.000459989,442,170
2026,Ede South,Osun,5.992546272,868,167
2026,Edu,Kwara,4.843859756,662,118
2026,Efon,Ekiti,6.65174893,386,174
2026,Egbado North,Ogun,5.808205776,699,141
2026,Egbado South,Ogun,6.249365558,436,163
2026,Egbeda,Oyo,6.364025116,636,136
2026,Egbedore,Osun,5.802640597,894,93
2026,Egor,Edo,8.387779236,143,102
2026,Ehime Mbano,Imo,8.183569908,505,125
2026,Ejigbo,Osun,5.749292946,420,87
2026,Ekeremor,Bayelsa,6.253946609,950,199
2026,Eket,Akwa Ibom,5.132904212,475,169
2026,Ekiti,Kwara,6.396109454,657,51
2026,Ekiti East,Ekiti,7.476724996,354,145
2026,Ekiti South-West,Ekiti,6.805560748,331,125
2026,Ekiti West,Ekiti,6.742173513,615,180
2026,Ekwusigo,Anambra,8.902088642,565,83
2026,Eleme,Rivers,6.304376602,139,56
2026,Emohua,Rivers,6.930580752,325,133
2026,Emure,Ekiti,7.460297857,660,172
2026,Enugu East,Enugu,9.095319748,486,89
2026,Enugu North,Enugu,9.175273789,332,59
2026,Enugu South,Enugu,9.200049877,201,147
2026,Epe,Lagos,7.108812884,401,56
2026,Esan Central,Edo,8.945839405,913,95
2026,Esan North-East,Edo,9.046086788,202,178
2026,Esan South-East,Edo,9.158489588,830,103
2026,Esan West,Edo,8.848705027,550,67
2026,Ese Odo,Ondo,7.477208264,374,67
2026,Esit Eket,Akwa Ibom,4.903930759,682,156
2026,Essien Udim,Akwa Ibom,6.752005529,833,74
2026,Etche,Rivers,7.07070552,223,126
2026,Ethiope East,Delta,7.980646133,684,151
2026,Ethiope West,Delta,8.099892566,373,106
2026,Eti-Osa,Lagos,7.079919179,888,142
2026,Etim Ekpo,Akwa Ibom,6.45877856,819,174
2026,Etinan,Akwa Ibom,5.877407948,969,85
2026,Etsako Central,Edo,9.226587686,842,140
2026,Etsako East,Edo,9.0111891,709,121
2026,Etsako West,Edo,9.005117975,149,83
2026,Etung,Cross River,6.769218078,387,192
2026,Ewekoro,Ogun,6.456954718,908,67
2026,Ezeagu,Enugu,9.169630623,544,103
2026,Ezinihitte,Imo,8.000668287,748,171
2026,Ezza North,Ebonyi,8.498459889,496,163
2026,Ezza South,Ebonyi,8.273167239,954,55
2026,Fagge,Kano,4.46254015,745,154
2026,Fakai,Kebbi,3.244480072,148,91
2026,Faskari,Katsina,4.386574502,752,126
2026,Fika,Yobe,2.396269233,226,168
2026,Fufure,Adamawa,2.252366879,536,135
2026,Funakaye,Gombe,2.24169925,459,170
2026,Fune,Yobe,2.209518163,288,119
2026,Funtua,Katsina,4.382243101,392,78
2026,Gabasawa,Kano,4.222880447,383,69
2026,Gada,Sokoto,2.591926528,164,123
2026,Gagarawa,Jigawa,3.692536664,698,139
2026,Gamawa,Bauchi,2.889092893,708,115
2026,Ganjuwa,Bauchi,3.622524219,298,113
2026,Ganye,Adamawa,3.38496775,900,174
2026,Garki,Jigawa,4.020537833,422,145
2026,Garko,Kano,4.369871855,519,128
2026,Garum Mallam,Kano,4.628095686,897,120
2026,Gashaka,Taraba,4.881194558,903,175
2026,Gassol,Taraba,4.929298599,544,151
2026,Gaya,Kano,4.320141064,232,127
2026,Gbako,Niger,5.247454775,421,104
2026,Gboko,Benue,7.768081262,289,126
2026,Geidam,Yobe,1.770874199,539,70
2026,Gezawa,Kano,4.440070066,464,132
2026,Giade,Bauchi,3.200639725,944,141
2026,Girei,Adamawa,1.975911626,697,66
2026,Giwa,Kaduna,4.661483228,116,181
2026,Gokana,Rivers,6.036421299,923,150
2026,Gombe,Gombe,2.675871253,725,167
2026,Gombi,Adamawa,1.55811789,775,147
2026,Goronyo,Sokoto,2.85920786,393,156
2026,Gubio,Borno,1.4979555,297,96
2026,Gudu,Sokoto,2.420244031,622,156
2026,Gujba,Yobe,1.795024148,957,85
2026,Gulani,Yobe,2.018537704,526,77
2026,Guma,Benue,7.596442181,416,199
2026,Gumel,Jigawa,3.807447433,875,152
2026,Gummi,Zamfara,3.314033412,559,89
2026,Gurara,Niger,5.897223865,821,192
2026,Guri,Jigawa,2.86169198,772,81
2026,Gusau,Zamfara,4.211431275,460,102
2026,Guyuk,Adamawa,2.161503216,288,184
2026,Guzamala,Borno,1.268678601,198,112
2026,Gwadabawa,Sokoto,2.665358249,963,134
2026,Gwagwalada,Federal Capital Territory,6.378604189,671,183
2026,Gwale,Kano,4.394130707,999,128
2026,Gwandu,Kebbi,3.010898443,952,138
2026,Gwaram,Jigawa,3.578303818,669,119
2026,Gwarzo,Kano,4.554264339,845,141
2026,Gwer East,Benue,8.250332671,595,192
2026,Gwer West,Benue,8.347119353,881,182
2026,Gwiwa,Jigawa,4.141027366,799,73
2026,Gwoza,Borno,1.152197459,607,60
2026,Hadejia,Jigawa,3.782114744,241,186
2026,Hawul,Borno,1.605946788,195,89
2026,Hong,Adamawa,1.377101548,449,131
2026,Ibadan North,Oyo,5.747717381,950,72
2026,Ibadan North-East,Oyo,6.038026214,535,120
2026,Ibadan North-West,Oyo,6.139798522,755,92
2026,Ibadan South-East,Oyo,6.00649786,237,62
2026,Ibadan South-West,Oyo,6.368788242,225,154
2026,Ibaji,Kogi,9.318967624,854,161
2026,Ibarapa Central,Oyo,5.738387863,338,100
2026,Ibarapa East,Oyo,5.632135709,720,121
2026,Ibarapa North,Oyo,5.177629519,413,127
2026,Ibeju-Lekki,Lagos,7.012797642,835,184
2026,Ibeno,Akwa Ibom,4.659292618,995,164
2026,Ibesikpo Asutan,Akwa Ibom,5.95058482,266,84
2026,Ibi,Taraba,5.972939267,998,136
2026,Ibiono Ibom,Akwa Ibom,6.601608594,685,128
2026,Idah,Kogi,9.332245636,624,64
2026,Idanre,Ondo,7.751447029,306,54
2026,Ideato North,Imo,8.64748923,103,188
2026,Ideato South,Imo,8.584504366,867,87
2026,Idemili North,Anambra,8.897010565,299,83
2026,Idemili South,Anambra,8.875766754,983,87
2026,Ido,Oyo,5.955744478,551,107
2026,Ido/Osi,Ekiti,6.650053322,643,195
2026,Ifako-Ijaiye,Lagos,6.112515926,155,132
2026,Ife Central,Osun,6.40578711,435,153
2026,Ife East,Osun,6.636082309,768,51
2026,Ife North,Osun,6.737575992,145,86
2026,Ife South,Osun,6.939365905,586,165
2026,Ifedayo,Osun,6.038918114,221,195
2026,Ifedore,Ondo,7.20958021,173,78
2026,Ifelodun,Kwara,5.272543832,662,134
2026,Ifelodun,Osun,5.894690514,239,186
2026,Ifo,Ogun,6.676379877,650,198
2026,Igabi,Kaduna,4.735919923,968,80
2026,Igalamela/Odolu,Kogi,9.274399999,263,183
2026,Igbo Etiti,Enugu,9.269996929,907,179
2026,Igbo Eze North,Enugu,9.248888016,417,118
2026,Igbo Eze South,Enugu,9.402482192,578,55
2026,Igueben,Edo,9.054815578,114,177
2026,Ihiala,Anambra,8.531677842,692,117
2026,Ihitte/Uboma,Imo,8.175950885,621,92
2026,Ijebu East,Ogun,7.184779058,355,154
2026,Ijebu North,Ogun,6.878697888,261,116
2026,Ijebu North East,Ogun,7.058167934,470,108
2026,Ijebu Ode,Ogun,7.118996906,544,121
2026,Ijero,Ekiti,6.440522313,369,129
2026,Ijumu,Kogi,7.723676959,296,197
2026,Ika,Akwa Ibom,6.609923999,857,192
2026,Ika North East,Delta,8.880011241,255,66
2026,Ika South,Delta,8.85213089,863,99
2026,Ikara,Kaduna,4.69874719,664,96
2026,Ikeduru,Imo,8.072095633,745,124
2026,Ikeja,Lagos,6.765364647,207,130
2026,Ikenne,Ogun,7.145843983,760,58
2026,Ikere,Ekiti,7.320559661,272,75
2026,Ikole,Ekiti,6.949569677,852,195
2026,Ikom,Cross River,7.214655109,517,84
2026,Ikono,Akwa Ibom,6.883627415,956,170
2026,Ikorodu,Lagos,6.903288603,170,193
2026,Ikot Abasi,Akwa Ibom,5.460815833,344,94
2026,Ikot Ekpene,Akwa Ibom,6.78636233,846,186
2026,Ikpoba Okha,Edo,8.282747943,702,154
2026,Ikwerre,Rivers,7.18783134,399,105
2026,Ikwo,Ebonyi,7.868524676,420,103
2026,Ikwuano,Abia,7.281554282,938,125
2026,Ila,Osun,6.088295639,223,149
2026,Ilaje,Ondo,7.33167977,363,113
2026,Ile Oluji/Okeigbo,Ondo,7.107493605,620,187
2026,Ilejemeje,Ekiti,6.593088627,504,63
2026,Ilesa East,Osun,6.650151968,564,193
2026,Ilesa West,Osun,6.186528921,563,71
2026,Illela,Sokoto,2.509451233,131,151
2026,Ilorin East,Kwara,4.908938917,358,97
2026,Ilorin South,Kwara,4.980465531,745,76
2026,Ilorin West,Kwara,4.595495415,203,106
2026,Imeko Afon,Ogun,5.089349008,769,153
2026,Ingawa,Katsina,4.228268758,436,75
2026,Ini,Akwa Ibom,7.238222342,917,82
2026,Ipokia,Ogun,6.05585134,138,153
2026,Irele,Ondo,7.654811303,775,168
2026,Irepo,Oyo,3.560131445,756,98
2026,Irepodun,Kwara,5.843412717,167,99
2026,Irepodun,Osun,6.096845627,888,78
2026,Irepodun/Ifelodun,Ekiti,6.906037981,934,180
2026,Irewole,Osun,6.570496135,302,67
2026,Isa,Sokoto,3.227450384,473,87
2026,Ise/Orun,Ekiti,7.5017983,892,195
2026,Iseyin,Oyo,4.980236777,566,60
2026,Ishielu,Ebonyi,8.656661272,693,125
2026,Isi Uzo,Enugu,9.028383855,498,169
2026,Isiala Ngwa North,Abia,7.40792352,123,126
2026,Isiala Ngwa South,Abia,7.497244358,682,50
2026,Isiala Mbano,Imo,8.36639576,224,51
2026,Isin,Kwara,5.746188436,968,77
2026,Isuikwuato,Abia,8.26214024,545,137
2026,Isokan,Osun,6.663027457,364,132
2026,Isoko North,Delta,7.967111439,518,66
2026,Isoko South,Delta,7.660457286,457,154
2026,Isu,Imo,7.987167835,667,122
2026,Itas/Gadau,Bauchi,3.423627436,958,52
2026,Itesiwaju,Oyo,4.340863724,831,167
2026,Itu,Akwa Ibom,6.386165524,219,142
2026,Ivo,Ebonyi,8.214303434,316,145
2026,Iwajowa,Oyo,4.471757391,949,75
2026,Iwo,Osun,6.100084199,674,195
2026,Izzi,Ebonyi,8.186315426,163,96
2026,Jaba,Kaduna,5.974936187,555,142
2026,Jada,Adamawa,2.935897342,511,165
2026,Jahun,Jigawa,3.815689278,326,172
2026,Jakusko,Yobe,2.588789449,912,137
2026,Jalingo,Taraba,3.372439963,577,141
2026,Jama'are,Bauchi,3.452824136,454,75
2026,Jega,Kebbi,2.989625686,729,97
2026,Jema'a,Kaduna,6.017014563,253,65
2026,Jere,Borno,1.240718495,245,64
2026,Jibia,Katsina,3.769420352,310,61
2026,Jos East,Plateau,4.910375455,645,187
2026,Jos North,Plateau,5.0407866,668,162
2026,Jos South,Plateau,5.274408516,941,147
2026,Kabba/Bunu,Kogi,7.542302695,901,113
2026,Kabo,Kano,4.4943895,984,190
2026,Kachia,Kaduna,5.43466635,506,57
2026,Kaduna North,Kaduna,4.940809727,654,53
2026,Kaduna South,Kaduna,4.840842724,208,159
2026,Kafin Hausa,Jigawa,3.455662511,704,109
2026,Kafur,Katsina,4.556275743,868,89
2026,Kaga,Borno,1.626589179,118,138
2026,Kagarko,Kaduna,5.914501842,363,58
2026,Kaiama,Kwara,3.325402391,890,107
2026,Kaita,Katsina,3.591702824,772,200
2026,Kajola,Oyo,4.657611998,816,160
2026,Kajuru,Kaduna,5.013740785,791,60
2026,Kala/Balge,Borno,1.032911553,396,62
2026,Kalgo,Kebbi,2.782571161,976,110
2026,Kaltungo,Gombe,2.573607506,614,76
2026,Kanam,Plateau,4.2870385,105,79
2026,Kankara,Katsina,4.459604174,924,152
2026,Kanke,Plateau,4.928410339,365,76
2026,Kankia,Katsina,4.266786546,846,131
2026,Kano Municipal,Kano,4.375264287,697,172
2026,Karasuwa,Yobe,2.444692052,706,108
2026,Karaye,Kano,4.653376579,961,179
2026,Karim-Lamido,Taraba,3.732685632,252,103
2026,Karu,Nasarawa,6.628585122,311,98
2026,Katagum,Bauchi,3.142292563,614,72
2026,Katcha,Niger,5.684793181,277,110
2026,Katsina,Katsina,3.862884363,296,153
2026,Katsina Ala,Benue,6.83193475,630,144
2026,Kaugama,Jigawa,3.479699401,517,124
2026,Kaura,Kaduna,5.590777344,758,196
2026,Kaura Namoda,Zamfara,3.891035104,142,123
2026,Kauru,Kaduna,5.056848744,883,198
2026,Kazaure,Jigawa,4.187310956,398,183
2026,Keana,Nasarawa,7.336475287,820,185
2026,Kebbe,Sokoto,3.099720017,264,153
2026,Keffi,Nasarawa,6.859366576,874,59
2026,Khana,Rivers,5.752235356,606,112
2026,Kibiya,Kano,4.648778319,431,130
2026,Kirfi,Bauchi,3.226247004,838,73
2026,Kiri Kasama,Jigawa,3.09280978,323,173
2026,Kiru,Kano,4.729994565,583,198
2026,Kiyawa,Jigawa,3.82877305,747,146
2026,Kogi,Kogi,8.004505722,632,61
2026,Koko/Besse,Kebbi,2.896040567,423,112
2026,Kokona,Nasarawa,7.024021943,442,164
2026,Kolokuma/Opokuma,Bayelsa,7.162577542,617,180
2026,Konduga,Borno,1.310666221,460,99
2026,Konshisha,Benue,7.955832635,448,62
2026,Kontagora,Niger,3.778942267,761,163
2026,Kosofe,Lagos,7.004277468,237,127
2026,Kubau,Kaduna,4.667940158,594,191
2026,Kudan,Kaduna,4.546697656,802,62
2026,Kuje,Federal Capital Territory,7.240522834,241,72
2026,Kukawa,Borno,1.098803768,128,172
2026,Kumbotso,Kano,4.505782286,767,158
2026,Kunchi,Kano,4.380461567,970,199
2026,Kura,Kano,4.646421841,196,66
2026,Kurfi,Katsina,4.032945043,280,180
2026,Kurmi,Taraba,5.685217075,564,163
2026,Kusada,Katsina,4.333950981,646,132
2026,Kwali,Federal Capital Territory,6.945379397,804,129
2026,Kwami,Gombe,2.468099041,469,79
2026,Kwande,Benue,6.85642292,596,104
2026,Kware,Sokoto,2.889857247,973,142
2026,Kwaya Kusar,Borno,1.972488756,391,87
2026,Lafia,Nasarawa,6.772064091,741,167
2026,Lagelu,Oyo,6.1656381,706,196
2026,Lagos Island,Lagos,6.943908532,677,185
2026,Lagos Mainland,Lagos,6.590519428,381,52
2026,Lamurde,Adamawa,2.581116122,286,193
2026,Langtang North,Plateau,5.084358021,633,84
2026,Langtang South,Plateau,5.682389586,484,127
2026,Lapai,Niger,6.807967775,443,102
2026,Lau,Taraba,3.162736168,620,89
2026,Lavun,Niger,4.588825403,398,73
2026,Lere,Kaduna,4.850071424,403,196
2026,Logo,Benue,7.172361374,299,156
2026,Lokoja,Kogi,7.559016055,363,182
2026,Machina,Yobe,2.894175418,401,186
2026,Madagali,Adamawa,1.078102258,901,124
2026,Madobi,Kano,4.4923813,215,183
2026,Mafa,Borno,1.225799605,206,62
2026,Magama,Niger,3.39863507,781,170
2026,Magumeri,Borno,1.539841253,470,85
2026,Mai'adua,Katsina,3.752525234,823,168
2026,Maiduguri,Borno,1.300286174,164,145
2026,Maigatari,Jigawa,3.460781773,345,102
2026,Maiha,Adamawa,1.420316478,396,64
2026,Maiyama,Kebbi,2.913604844,754,146
2026,Makoda,Kano,4.183630705,536,102
2026,Makurdi,Benue,7.944490539,431,102
2026,Malam Madori,Jigawa,3.19858655,684,152
2026,Malumfashi,Katsina,4.535664742,843,180
2026,Mangu,Plateau,5.409351274,118,86
2026,Mani,Katsina,3.864705573,591,193
2026,Maradun,Zamfara,3.526076998,682,132
2026,Mariga,Niger,3.874881489,872,200
2026,Makarfi,Kaduna,4.696150117,838,104
2026,Marte,Borno,1.224622037,414,136
2026,Maru,Zamfara,4.014053148,901,151
2026,Mashegu,Niger,3.866192229,509,103
2026,Mashi,Katsina,3.669765256,166,196
2026,Matazu,Katsina,4.369249529,388,164
2026,Mayo Belwa,Adamawa,2.904334909,739,53
2026,Mbaitoli,Imo,8.120558194,646,97
2026,Mbo,Akwa Ibom,4.870380402,393,178
2026,Michika,Adamawa,1.133316135,544,60
2026,Miga,Jigawa,3.654101556,626,85
2026,Mikang,Plateau,5.369005375,485,134
2026,Minjibir,Kano,4.448173285,459,151
2026,Misau,Bauchi,3.036056562,592,70
2026,Mkpat Enin,Akwa Ibom,5.611197178,356,57
2026,Moba,Ekiti,6.170920134,287,147
2026,Mobbar,Borno,1.401660059,731,85
2026,Mokwa,Niger,4.776954966,339,129
2026,Monguno,Borno,1.191044809,386,200
2026,Mopa Muro,Kogi,7.157373813,645,170
2026,Moro,Kwara,4.284597599,529,159
2026,Mubi North,Adamawa,1.120478916,306,53
2026,Mubi South,Adamawa,1.311281818,935,83
2026,Musawa,Katsina,4.425225019,647,174
2026,Mushin,Lagos,6.933528423,143,193
2026,Muya,Niger,5.282846771,437,98
2026,Nafada,Gombe,2.355165281,941,103
2026,Nangere,Yobe,2.560010834,908,80
2026,Nasarawa,Kano,4.077005386,299,146
2026,Nasarawa,Nasarawa,7.832384631,913,57
2026,Nasarawa Eggon,Nasarawa,6.89602437,810,140
2026,Ndokwa East,Delta,8.328647488,597,93
2026,Ndokwa West,Delta,8.381338768,756,90
2026,Nembe,Bayelsa,5.685278436,578,173
2026,Ngala,Borno,1.133517655,812,161
2026,Nganzai,Borno,1.317948591,950,124
2026,Ngaski,Kebbi,3.218354032,775,175
2026,Ngor Okpala,Imo,7.589936761,562,197
2026,Nguru,Yobe,2.772283499,104,66
2026,Ningi,Bauchi,4.282649647,501,140
2026,Njaba,Imo,8.271735191,469,116
2026,Njikoka,Anambra,8.884589911,573,104
2026,Nkanu East,Enugu,8.696223259,724,140
2026,Nkanu West,Enugu,8.869393349,349,129
2026,Nkwerre,Imo,8.651509285,400,89
2026,Nnewi North,Anambra,9.093799273,927,134
2026,Nnewi South,Anambra,8.819693756,980,86
2026,Nsit Atai,Akwa Ibom,5.596456528,129,144
2026,Nsit Ibom,Akwa Ibom,5.795968692,922,176
2026,Nsit Ubium,Akwa Ibom,5.398608412,764,175
2026,Nsukka,Enugu,9.164104643,292,82
2026,Numan,Adamawa,2.550467679,874,179
2026,Nwangele,Imo,8.073323727,791,95
2026,Obafemi Owode,Ogun,6.620960946,927,165
2026,Obanliku,Cross River,6.751543156,210,150
2026,Obi,Benue,8.467786789,427,148
2026,Obi,Nasarawa,7.192019116,891,58
2026,Obi Ngwa,Abia,7.065623413,864,134
2026,Obio-Akpor,Rivers,6.55654771,604,115
2026,Obokun,Osun,6.149610132,162,110
2026,Obot Akara,Akwa Ibom,6.827329954,363,85
2026,Obowo,Imo,7.755419016,707,63
2026,Obubra,Cross River,7.526827662,446,141
2026,Obudu,Cross River,7.238274883,391,56
2026,Odeda,Ogun,6.194183243,908,70
2026,Odigbo,Ondo,7.480922066,549,54
2026,Odo-Otin,Osun,5.555956772,766,144
2026,Odogbolu,Ogun,7.000832049,382,102
2026,Odukpani,Cross River,6.189724373,608,108
2026,Offa,Kwara,5.657264392,475,140
2026,Ofu,Kogi,9.152914303,540,69
2026,Ogba/Egbema/Ndoni,Rivers,7.771430446,529,173
2026,Ogbadibo,Benue,9.1812047,735,67
2026,Ogbaru,Anambra,8.62902987,849,86
2026,Ogbia,Bayelsa,6.188263481,677,200
2026,Ogbomosho North,Oyo,5.745561123,368,50
2026,Ogbomosho South,Oyo,4.879952431,310,192
2026,Ogo Oluwa,Oyo,5.38259731,520,117
2026,Ogoja,Cross River,7.626957693,191,64
2026,Ogori/Magongo,Kogi,8.383551915,134,105
2026,Ogu-Bolo,Rivers,5.650365591,656,90
2026,Ogun Waterside,Ogun,7.312476691,472,95
2026,Oguta,Imo,8.263961755,284,103
2026,Ohafia,Abia,7.547738222,846,166
2026,Ohaji/Egbema,Imo,7.818087271,731,102
2026,Ohaozara,Ebonyi,8.335324963,278,89
2026,Ohaukwu,Ebonyi,8.609073109,215,191
2026,Ohimini,Benue,8.840196753,787,189
2026,Oji River,Enugu,8.935873618,276,197
2026,Ojo,Lagos,6.561465383,832,54
2026,Oju,Benue,8.258857417,222,71
2026,Oke Ero,Kwara,6.197386026,383,50
2026,Okehi,Kogi,8.401182992,242,120
2026,Okene,Kogi,8.742989858,772,143
2026,Okigwe,Imo,8.460266908,171,197
2026,Okitipupa,Ondo,7.419397725,209,96
2026,Okobo,Akwa Ibom,5.344785796,137,54
2026,Okpe,Delta,7.814297816,818,117
2026,Okpokwu,Benue,8.904182772,368,157
2026,Okrika,Rivers,6.00862546,415,145
2026,Ola-Oluwa,Osun,5.819732016,636,56
2026,Olamaboro,Kogi,9.149228489,786,191
2026,Olorunda,Osun,5.674424648,772,90
2026,Olorunsogo,Oyo,3.876218905,466,73
2026,Oluyole,Oyo,6.508219934,376,188
2026,Omala,Kogi,8.561442438,918,164
2026,Omuma,Rivers,6.872151971,746,51
2026,Ona-Ara,Oyo,6.461289623,582,101
2026,Ondo East,Ondo,7.241306961,863,72
2026,Ondo West,Ondo,7.287101373,165,77
2026,Onicha,Ebonyi,8.404938074,566,117
2026,Onitsha North,Anambra,8.977976799,114,83
2026,Onitsha South,Anambra,9.085598946,348,78
2026,Onna,Akwa Ibom,5.183601475,253,154
